ASMID	Match	SE	A3SS	A5SS	MXE	SEFDR5	A3SSFDR5	A5SSFDR5	MXEFDR5	Pmin
ASM#1485	SE_clu_156_NA_1.47E-1,SE_clu_157_NA_3.90E-1	2	0	0	0	0	0	0	0	0.147
ASM#1486	SE_clu_158_NA_6.30E-1	1	0	0	0	0	0	0	0	0.63
ASM#1487	SE_clu_159_NA_9.69E-1	1	0	0	0	0	0	0	0	0.969
ASM#1488	SE_clu_160_NA_1.08E-1	1	0	0	0	0	0	0	0	0.108
ASM#1489	NA	0	0	0	0	0	0	0	0	NA
ASM#1490	SE_clu_161_NA_1.13E-1	1	0	0	0	0	0	0	0	0.113
ASM#1491	NA	0	0	0	0	0	0	0	0	NA
ASM#1492	NA	0	0	0	0	0	0	0	0	NA
ASM#1493	SE_clu_163_NA_4.16E-3,SE_clu_162_NA_4.85E-1	2	0	0	0	0	0	0	0	0.00416
ASM#1494	SE_clu_162_NA_4.85E-1	1	0	0	0	0	0	0	0	0.485
ASM#1495	SE_clu_163_NA_4.16E-3	1	0	0	0	0	0	0	0	0.00416
ASM#1496	SE_clu_165_NA_8.30E-2,SE_clu_164_NA_1.76E-1,SE_clu_166_NA_3.14E-2	3	0	0	0	0	0	0	0	0.0314
ASM#1497	SE_clu_168_NA_4.21E-1	1	0	0	0	0	0	0	0	0.421
ASM#1498	NA	0	0	0	0	0	0	0	0	NA
ASM#1499	SE_clu_169_NA_5.35E-4	1	0	0	0	0	0	0	0	0.000535
ASM#1500	NA	0	0	0	0	0	0	0	0	NA
ASM#1501	NA	0	0	0	0	0	0	0	0	NA
ASM#1502	SE_clu_174_NA_6.10E-1,SE_clu_173_NA_3.86E-1,SE_clu_175_NA_3.74E-1	3	0	0	0	0	0	0	0	0.374
ASM#1503	SE_clu_176_NA_9.23E-1,SE_clu_178_NA_9.68E-1,SE_clu_177_NA_6.96E-1	3	0	0	0	0	0	0	0	0.696
ASM#1504	SE_clu_180_NA_4.25E-1,SE_clu_179_NA_2.80E-4	2	0	0	0	0	0	0	0	0.00028
ASM#1505	SE_clu_181_NA_2.92E-1	1	0	0	0	0	0	0	0	0.292
ASM#1506	NA	0	0	0	0	0	0	0	0	NA
ASM#1507	NA	0	0	0	0	0	0	0	0	NA
ASM#1508	SE_clu_186_NA_8.56E-1,SE_clu_187_NA_3.31E-1,SE_clu_185_NA_8.62E-1	3	0	0	0	0	0	0	0	0.331
ASM#1509	NA	0	0	0	0	0	0	0	0	NA
ASM#1510	NA	0	0	0	0	0	0	0	0	NA
ASM#1511	NA	0	0	0	0	0	0	0	0	NA
ASM#1512	NA	0	0	0	0	0	0	0	0	NA
ASM#1513	NA	0	0	0	0	0	0	0	0	NA
ASM#1514	SE_clu_188_NA_6.64E-1	1	0	0	0	0	0	0	0	0.664
ASM#1515	NA	0	0	0	0	0	0	0	0	NA
ASM#1516	NA	0	0	0	0	0	0	0	0	NA
ASM#1517	SE_clu_189_NA_3.26E-1	1	0	0	0	0	0	0	0	0.326
ASM#1518	NA	0	0	0	0	0	0	0	0	NA
ASM#1519	NA	0	0	0	0	0	0	0	0	NA
ASM#1520	SE_clu_193_NA_2.58E-1,SE_clu_192_NA_4.97E-1	2	0	0	0	0	0	0	0	0.258
ASM#1521	SE_clu_194_NA_9.73E-2	1	0	0	0	0	0	0	0	0.0973
ASM#1522	SE_clu_195_NA_1.17E-1	1	0	0	0	0	0	0	0	0.117
ASM#1523	NA	0	0	0	0	0	0	0	0	NA
ASM#1524	NA	0	0	0	0	0	0	0	0	NA
ASM#1525	SE_clu_199_NA_5.30E-1	1	0	0	0	0	0	0	0	0.53
ASM#1526	NA	0	0	0	0	0	0	0	0	NA
ASM#1527	NA	0	0	0	0	0	0	0	0	NA
ASM#1528	SE_clu_201_NA_1.83E-1	1	0	0	0	0	0	0	0	0.183
ASM#1529	NA	0	0	0	0	0	0	0	0	NA
ASM#1530	SE_clu_202_NA_3.81E-1	1	0	0	0	0	0	0	0	0.381
ASM#1531	NA	0	0	0	0	0	0	0	0	NA
ASM#1532	SE_clu_203_NA_7.29E-1	1	0	0	0	0	0	0	0	0.729
ASM#1533	SE_clu_204_NA_1.71E-2	1	0	0	0	0	0	0	0	0.0171
ASM#1534	SE_clu_205_NA_3.76E-1	1	0	0	0	0	0	0	0	0.376
ASM#1535	NA	0	0	0	0	0	0	0	0	NA
ASM#1536	NA	0	0	0	0	0	0	0	0	NA
ASM#1537	SE_clu_207_NA_3.53E-1	1	0	0	0	0	0	0	0	0.353
ASM#1538	SE_clu_208_NA_3.72E-2	1	0	0	0	0	0	0	0	0.0372
ASM#1539	NA	0	0	0	0	0	0	0	0	NA
ASM#1540	NA	0	0	0	0	0	0	0	0	NA
ASM#1541	SE_clu_209_NA_5.49E-1	1	0	0	0	0	0	0	0	0.549
ASM#1542	NA	0	0	0	0	0	0	0	0	NA
ASM#1543	SE_clu_211_NA_7.50E-1	1	0	0	0	0	0	0	0	0.75
ASM#1544	SE_clu_212_NA_2.02E-2	1	0	0	0	0	0	0	0	0.0202
ASM#1545	NA	0	0	0	0	0	0	0	0	NA
ASM#1546	NA	0	0	0	0	0	0	0	0	NA
ASM#1547	NA	0	0	0	0	0	0	0	0	NA
ASM#1548	SE_clu_213_NA_5.89E-3	1	0	0	0	0	0	0	0	0.00589
ASM#1549	SE_clu_214_NA_4.51E-1	1	0	0	0	0	0	0	0	0.451
ASM#1550	NA	0	0	0	0	0	0	0	0	NA
ASM#1551	SE_clu_216_NA_9.66E-1,SE_clu_217_NA_5.57E-1,SE_clu_215_NA_4.25E-1	3	0	0	0	0	0	0	0	0.425
ASM#1552	SE_clu_218_NA_1.25E-1	1	0	0	0	0	0	0	0	0.125
ASM#1553	SE_clu_219_NA_6.60E-2,SE_clu_220_NA_4.51E-2	2	0	0	0	0	0	0	0	0.0451
ASM#1554	NA	0	0	0	0	0	0	0	0	NA
ASM#1555	SE_clu_221_NA_1.45E-1	1	0	0	0	0	0	0	0	0.145
ASM#1556	NA	0	0	0	0	0	0	0	0	NA
ASM#1557	NA	0	0	0	0	0	0	0	0	NA
ASM#1558	SE_clu_226_NA_1.26E-1,SE_clu_222_NA_2.32E-1,SE_clu_224_NA_1.52E-3,SE_clu_225_NA_3.12E-1,SE_clu_223_NA_1.56E-2	5	0	0	0	0	0	0	0	0.00152
ASM#1559	SE_clu_228_NA_7.35E-1,SE_clu_227_NA_3.11E-1	2	0	0	0	0	0	0	0	0.311
ASM#1560	SE_clu_229_NA_6.26E-1	1	0	0	0	0	0	0	0	0.626
ASM#1561	SE_clu_232_NA_1.48E-1	1	0	0	0	0	0	0	0	0.148
ASM#1562	SE_clu_232_NA_1.48E-1	1	0	0	0	0	0	0	0	0.148
ASM#1563	NA	0	0	0	0	0	0	0	0	NA
ASM#1564	NA	0	0	0	0	0	0	0	0	NA
ASM#1565	SE_clu_235_NA_2.76E-1	1	0	0	0	0	0	0	0	0.276
ASM#1566	SE_clu_236_NA_2.66E-2	1	0	0	0	0	0	0	0	0.0266
ASM#1567	NA	0	0	0	0	0	0	0	0	NA
ASM#1568	NA	0	0	0	0	0	0	0	0	NA
ASM#1569	NA	0	0	0	0	0	0	0	0	NA
ASM#1570	SE_clu_239_NA_8.10E-1,SE_clu_238_NA_8.36E-1	2	0	0	0	0	0	0	0	0.81
ASM#1571	NA	0	0	0	0	0	0	0	0	NA
ASM#1572	SE_clu_240_NA_1.74E-2	1	0	0	0	0	0	0	0	0.0174
ASM#1573	SE_clu_242_NA_5.98E-1,SE_clu_241_NA_3.09E-1	2	0	0	0	0	0	0	0	0.309
ASM#1574	NA	0	0	0	0	0	0	0	0	NA
ASM#1575	NA	0	0	0	0	0	0	0	0	NA
ASM#1576	NA	0	0	0	0	0	0	0	0	NA
ASM#1577	NA	0	0	0	0	0	0	0	0	NA
ASM#1578	SE_clu_245_NA_4.43E-3,SE_clu_243_NA_3.90E-1,SE_clu_244_NA_4.63E-1	3	0	0	0	0	0	0	0	0.00443
ASM#1579	NA	0	0	0	0	0	0	0	0	NA
ASM#1580	SE_clu_246_NA_5.66E-1	1	0	0	0	0	0	0	0	0.566
ASM#1581	NA	0	0	0	0	0	0	0	0	NA
ASM#1582	NA	0	0	0	0	0	0	0	0	NA
ASM#1583	SE_clu_249_NA_3.77E-2	1	0	0	0	0	0	0	0	0.0377
ASM#1584	SE_clu_250_NA_1.56E-2	1	0	0	0	0	0	0	0	0.0156
ASM#1585	SE_clu_251_NA_4.97E-1,SE_clu_252_NA_9.82E-2	2	0	0	0	0	0	0	0	0.0982
ASM#1586	NA	0	0	0	0	0	0	0	0	NA
ASM#1587	NA	0	0	0	0	0	0	0	0	NA
ASM#1588	SE_clu_254_NA_1.21E-1	1	0	0	0	0	0	0	0	0.121
ASM#1589	SE_clu_255_NA_2.29E-8	1	0	0	0	0	0	0	0	2.29e-08
ASM#1590	NA	0	0	0	0	0	0	0	0	NA
ASM#1591	SE_clu_258_NA_1.75E-2,SE_clu_8333_NA_3.79E-2	2	0	0	0	0	0	0	0	0.0175
ASM#1592	NA	0	0	0	0	0	0	0	0	NA
ASM#1593	SE_clu_259_NA_8.03E-1	1	0	0	0	0	0	0	0	0.803
ASM#1594	NA	0	0	0	0	0	0	0	0	NA
ASM#1595	NA	0	0	0	0	0	0	0	0	NA
ASM#1596	NA	0	0	0	0	0	0	0	0	NA
ASM#1597	SE_clu_262_NA_3.76E-1	1	0	0	0	0	0	0	0	0.376
ASM#1598	NA	0	0	0	0	0	0	0	0	NA
ASM#1599	SE_clu_264_NA_5.17E-2,SE_clu_265_NA_5.29E-1	2	0	0	0	0	0	0	0	0.0517
ASM#1600	SE_clu_266_NA_1.47E-3	1	0	0	0	0	0	0	0	0.00147
ASM#1601	NA	0	0	0	0	0	0	0	0	NA
ASM#1602	SE_clu_268_NA_8.45E-1	1	0	0	0	0	0	0	0	0.845
ASM#1603	NA	0	0	0	0	0	0	0	0	NA
ASM#1604	NA	0	0	0	0	0	0	0	0	NA
ASM#1605	SE_clu_270_NA_2.90E-1	1	0	0	0	0	0	0	0	0.29
ASM#1606	NA	0	0	0	0	0	0	0	0	NA
ASM#1607	SE_clu_275_NA_4.28E-1	1	0	0	0	0	0	0	0	0.428
ASM#1608	SE_clu_276_NA_1.53E-1	1	0	0	0	0	0	0	0	0.153
ASM#1609	SE_clu_277_NA_5.00E-1	1	0	0	0	0	0	0	0	0.5
ASM#1610	NA	0	0	0	0	0	0	0	0	NA
ASM#1611	NA	0	0	0	0	0	0	0	0	NA
ASM#1612	NA	0	0	0	0	0	0	0	0	NA
ASM#1613	NA	0	0	0	0	0	0	0	0	NA
ASM#1614	SE_clu_278_NA_2.51E-1	1	0	0	0	0	0	0	0	0.251
ASM#1615	SE_clu_279_NA_3.41E-1	1	0	0	0	0	0	0	0	0.341
ASM#1616	SE_clu_281_NA_1.87E-2,SE_clu_280_NA_5.12E-1	2	0	0	0	0	0	0	0	0.0187
ASM#1617	SE_clu_286_NA_6.55E-3,SE_clu_285_NA_3.45E-1	2	0	0	0	0	0	0	0	0.00655
ASM#1618	NA	0	0	0	0	0	0	0	0	NA
ASM#1619	NA	0	0	0	0	0	0	0	0	NA
ASM#1620	SE_clu_289_NA_1.68E-1	1	0	0	0	0	0	0	0	0.168
ASM#1621	NA	0	0	0	0	0	0	0	0	NA
ASM#1622	NA	0	0	0	0	0	0	0	0	NA
ASM#1623	NA	0	0	0	0	0	0	0	0	NA
ASM#1624	SE_clu_290_NA_2.68E-1	1	0	0	0	0	0	0	0	0.268
ASM#1625	NA	0	0	0	0	0	0	0	0	NA
ASM#1626	NA	0	0	0	0	0	0	0	0	NA
ASM#1627	SE_clu_291_NA_3.91E-1	1	0	0	0	0	0	0	0	0.391
ASM#1628	NA	0	0	0	0	0	0	0	0	NA
ASM#1629	SE_clu_292_NA_4.60E-1	1	0	0	0	0	0	0	0	0.46
ASM#1630	NA	0	0	0	0	0	0	0	0	NA
ASM#1631	SE_clu_294_NA_9.17E-2,SE_clu_295_NA_5.09E-1,SE_clu_293_NA_3.45E-2	3	0	0	0	0	0	0	0	0.0345
ASM#1632	NA	0	0	0	0	0	0	0	0	NA
ASM#1633	NA	0	0	0	0	0	0	0	0	NA
ASM#1634	NA	0	0	0	0	0	0	0	0	NA
ASM#1635	NA	0	0	0	0	0	0	0	0	NA
ASM#1636	NA	0	0	0	0	0	0	0	0	NA
ASM#1637	NA	0	0	0	0	0	0	0	0	NA
ASM#1638	NA	0	0	0	0	0	0	0	0	NA
ASM#1639	SE_clu_302_NA_2.59E-1	1	0	0	0	0	0	0	0	0.259
ASM#1640	NA	0	0	0	0	0	0	0	0	NA
ASM#1641	NA	0	0	0	0	0	0	0	0	NA
ASM#1642	NA	0	0	0	0	0	0	0	0	NA
ASM#1643	NA	0	0	0	0	0	0	0	0	NA
ASM#1644	NA	0	0	0	0	0	0	0	0	NA
ASM#1645	NA	0	0	0	0	0	0	0	0	NA
ASM#1646	NA	0	0	0	0	0	0	0	0	NA
ASM#1647	NA	0	0	0	0	0	0	0	0	NA
ASM#1648	SE_clu_303_NA_1.70E-1	1	0	0	0	0	0	0	0	0.17
ASM#1649	NA	0	0	0	0	0	0	0	0	NA
ASM#1650	SE_clu_304_NA_2.00E-1	1	0	0	0	0	0	0	0	0.2
ASM#1651	SE_clu_305_NA_1.06E-2	1	0	0	0	0	0	0	0	0.0106
ASM#1652	NA	0	0	0	0	0	0	0	0	NA
ASM#1653	SE_clu_306_NA_5.90E-1,SE_clu_307_NA_9.88E-2	2	0	0	0	0	0	0	0	0.0988
ASM#1654	NA	0	0	0	0	0	0	0	0	NA
ASM#1655	NA	0	0	0	0	0	0	0	0	NA
ASM#1656	NA	0	0	0	0	0	0	0	0	NA
ASM#1657	NA	0	0	0	0	0	0	0	0	NA
ASM#1658	NA	0	0	0	0	0	0	0	0	NA
ASM#1659	NA	0	0	0	0	0	0	0	0	NA
ASM#1660	SE_clu_309_NA_6.87E-2	1	0	0	0	0	0	0	0	0.0687
ASM#1661	SE_clu_9876_NA_6.35E-1	1	0	0	0	0	0	0	0	0.635
ASM#1662	NA	0	0	0	0	0	0	0	0	NA
ASM#1663	NA	0	0	0	0	0	0	0	0	NA
ASM#1664	NA	0	0	0	0	0	0	0	0	NA
ASM#1665	NA	0	0	0	0	0	0	0	0	NA
ASM#1666	NA	0	0	0	0	0	0	0	0	NA
ASM#1667	NA	0	0	0	0	0	0	0	0	NA
ASM#1668	NA	0	0	0	0	0	0	0	0	NA
ASM#1669	NA	0	0	0	0	0	0	0	0	NA
ASM#1670	SE_clu_312_NA_4.81E-1	1	0	0	0	0	0	0	0	0.481
ASM#1671	NA	0	0	0	0	0	0	0	0	NA
ASM#1672	NA	0	0	0	0	0	0	0	0	NA
ASM#1673	SE_clu_313_NA_4.21E-4	1	0	0	0	0	0	0	0	0.000421
ASM#1674	NA	0	0	0	0	0	0	0	0	NA
ASM#1675	SE_clu_315_NA_2.19E-1,SE_clu_314_NA_7.83E-3	2	0	0	0	0	0	0	0	0.00783
ASM#1676	NA	0	0	0	0	0	0	0	0	NA
ASM#1677	NA	0	0	0	0	0	0	0	0	NA
ASM#1678	NA	0	0	0	0	0	0	0	0	NA
ASM#1679	NA	0	0	0	0	0	0	0	0	NA
ASM#1680	NA	0	0	0	0	0	0	0	0	NA
ASM#1681	SE_clu_316_NA_7.24E-1	1	0	0	0	0	0	0	0	0.724
ASM#1682	NA	0	0	0	0	0	0	0	0	NA
ASM#1683	NA	0	0	0	0	0	0	0	0	NA
ASM#1684	NA	0	0	0	0	0	0	0	0	NA
ASM#1685	NA	0	0	0	0	0	0	0	0	NA
ASM#1686	SE_clu_317_NA_8.36E-2	1	0	0	0	0	0	0	0	0.0836
ASM#1687	NA	0	0	0	0	0	0	0	0	NA
ASM#1688	SE_clu_318_NA_1.07E-1,SE_clu_319_NA_5.23E-2	2	0	0	0	0	0	0	0	0.0523
ASM#1689	NA	0	0	0	0	0	0	0	0	NA
ASM#1690	NA	0	0	0	0	0	0	0	0	NA
ASM#1691	NA	0	0	0	0	0	0	0	0	NA
ASM#1692	SE_clu_320_NA_9.58E-1	1	0	0	0	0	0	0	0	0.958
ASM#1693	NA	0	0	0	0	0	0	0	0	NA
ASM#1694	SE_clu_323_NA_3.52E-1,SE_clu_321_NA_4.32E-1,SE_clu_322_NA_8.00E-2,SE_clu_324_NA_8.32E-2	4	0	0	0	0	0	0	0	0.08
ASM#1695	SE_clu_326_NA_1.14E-1	1	0	0	0	0	0	0	0	0.114
ASM#1696	NA	0	0	0	0	0	0	0	0	NA
ASM#1697	SE_clu_327_NA_1.26E-1	1	0	0	0	0	0	0	0	0.126
ASM#1698	SE_clu_328_NA_1.81E-1	1	0	0	0	0	0	0	0	0.181
ASM#1699	SE_clu_335_NA_8.12E-4	1	0	0	0	0	0	0	0	0.000812
ASM#1700	SE_clu_336_NA_1.73E-2	1	0	0	0	0	0	0	0	0.0173
ASM#1701	NA	0	0	0	0	0	0	0	0	NA
ASM#1702	NA	0	0	0	0	0	0	0	0	NA
ASM#1703	NA	0	0	0	0	0	0	0	0	NA
ASM#1704	NA	0	0	0	0	0	0	0	0	NA
ASM#1705	NA	0	0	0	0	0	0	0	0	NA
ASM#1706	SE_clu_339_NA_1.64E-3	1	0	0	0	0	0	0	0	0.00164
ASM#1707	SE_clu_341_NA_4.27E-3	1	0	0	0	0	0	0	0	0.00427
ASM#1708	NA	0	0	0	0	0	0	0	0	NA
ASM#1709	NA	0	0	0	0	0	0	0	0	NA
ASM#1710	NA	0	0	0	0	0	0	0	0	NA
ASM#1711	NA	0	0	0	0	0	0	0	0	NA
ASM#1712	SE_clu_342_NA_1.41E-2	1	0	0	0	0	0	0	0	0.0141
ASM#1713	SE_clu_343_NA_3.04E-1,SE_clu_345_NA_9.73E-1,SE_clu_344_NA_1.16E-1	3	0	0	0	0	0	0	0	0.116
ASM#1714	SE_clu_346_NA_9.97E-2	1	0	0	0	0	0	0	0	0.0997
ASM#1715	NA	0	0	0	0	0	0	0	0	NA
ASM#1716	NA	0	0	0	0	0	0	0	0	NA
ASM#1717	SE_clu_349_NA_6.10E-1	1	0	0	0	0	0	0	0	0.61
ASM#1718	NA	0	0	0	0	0	0	0	0	NA
ASM#1719	NA	0	0	0	0	0	0	0	0	NA
ASM#1720	NA	0	0	0	0	0	0	0	0	NA
ASM#1721	NA	0	0	0	0	0	0	0	0	NA
ASM#1722	SE_clu_350_NA_1.95E-2,SE_clu_351_NA_7.41E-1	2	0	0	0	0	0	0	0	0.0195
ASM#1723	NA	0	0	0	0	0	0	0	0	NA
ASM#1724	SE_clu_352_NA_1.85E-1	1	0	0	0	0	0	0	0	0.185
ASM#1725	NA	0	0	0	0	0	0	0	0	NA
ASM#1726	NA	0	0	0	0	0	0	0	0	NA
ASM#1727	NA	0	0	0	0	0	0	0	0	NA
ASM#1728	NA	0	0	0	0	0	0	0	0	NA
ASM#1729	SE_clu_354_NA_3.84E-1,SE_clu_355_NA_5.17E-1	2	0	0	0	0	0	0	0	0.384
ASM#1730	NA	0	0	0	0	0	0	0	0	NA
ASM#1731	SE_clu_356_NA_2.07E-2	1	0	0	0	0	0	0	0	0.0207
ASM#1732	NA	0	0	0	0	0	0	0	0	NA
ASM#1733	NA	0	0	0	0	0	0	0	0	NA
ASM#1734	NA	0	0	0	0	0	0	0	0	NA
ASM#1735	NA	0	0	0	0	0	0	0	0	NA
ASM#1736	SE_clu_357_NA_1.43E-1,SE_clu_358_NA_1.12E-1	2	0	0	0	0	0	0	0	0.112
ASM#1737	SE_clu_362_NA_6.48E-2	1	0	0	0	0	0	0	0	0.0648
ASM#1738	SE_clu_363_NA_7.04E-1,SE_clu_364_NA_4.75E-1	2	0	0	0	0	0	0	0	0.475
ASM#1739	NA	0	0	0	0	0	0	0	0	NA
ASM#1740	NA	0	0	0	0	0	0	0	0	NA
ASM#1741	NA	0	0	0	0	0	0	0	0	NA
ASM#1742	NA	0	0	0	0	0	0	0	0	NA
ASM#1743	SE_clu_370_NA_2.57E-1	1	0	0	0	0	0	0	0	0.257
ASM#1744	NA	0	0	0	0	0	0	0	0	NA
ASM#1745	NA	0	0	0	0	0	0	0	0	NA
ASM#1746	NA	0	0	0	0	0	0	0	0	NA
ASM#1747	NA	0	0	0	0	0	0	0	0	NA
ASM#1748	NA	0	0	0	0	0	0	0	0	NA
ASM#1749	NA	0	0	0	0	0	0	0	0	NA
ASM#1750	SE_clu_372_NA_4.83E-2,SE_clu_371_NA_9.45E-1	2	0	0	0	0	0	0	0	0.0483
ASM#1751	NA	0	0	0	0	0	0	0	0	NA
ASM#1752	SE_clu_373_NA_2.79E-1	1	0	0	0	0	0	0	0	0.279
ASM#1753	SE_clu_374_NA_8.47E-1,SE_clu_375_NA_2.97E-1	2	0	0	0	0	0	0	0	0.297
ASM#1754	NA	0	0	0	0	0	0	0	0	NA
ASM#1755	SE_clu_376_NA_3.61E-1	1	0	0	0	0	0	0	0	0.361
ASM#1756	SE_clu_377_NA_4.65E-1	1	0	0	0	0	0	0	0	0.465
ASM#1757	NA	0	0	0	0	0	0	0	0	NA
ASM#1758	NA	0	0	0	0	0	0	0	0	NA
ASM#1759	SE_clu_378_NA_7.37E-1	1	0	0	0	0	0	0	0	0.737
ASM#1760	NA	0	0	0	0	0	0	0	0	NA
ASM#1761	NA	0	0	0	0	0	0	0	0	NA
ASM#1762	NA	0	0	0	0	0	0	0	0	NA
ASM#1763	SE_clu_380_NA_2.24E-1	1	0	0	0	0	0	0	0	0.224
ASM#1764	NA	0	0	0	0	0	0	0	0	NA
ASM#1765	NA	0	0	0	0	0	0	0	0	NA
ASM#1766	NA	0	0	0	0	0	0	0	0	NA
ASM#1767	SE_clu_386_NA_1.08E-1	1	0	0	0	0	0	0	0	0.108
ASM#1768	NA	0	0	0	0	0	0	0	0	NA
ASM#1769	NA	0	0	0	0	0	0	0	0	NA
ASM#1770	SE_clu_387_NA_3.32E-3	1	0	0	0	0	0	0	0	0.00332
ASM#1771	SE_clu_390_NA_3.42E-1	1	0	0	0	0	0	0	0	0.342
ASM#1772	NA	0	0	0	0	0	0	0	0	NA
ASM#1773	NA	0	0	0	0	0	0	0	0	NA
ASM#1774	SE_clu_391_NA_9.18E-1,SE_clu_392_NA_6.87E-1	2	0	0	0	0	0	0	0	0.687
ASM#1775	NA	0	0	0	0	0	0	0	0	NA
ASM#1776	SE_clu_394_NA_8.23E-2	1	0	0	0	0	0	0	0	0.0823
ASM#1777	NA	0	0	0	0	0	0	0	0	NA
ASM#1778	NA	0	0	0	0	0	0	0	0	NA
ASM#1779	NA	0	0	0	0	0	0	0	0	NA
ASM#1780	SE_clu_396_NA_8.88E-1	1	0	0	0	0	0	0	0	0.888
ASM#1781	NA	0	0	0	0	0	0	0	0	NA
ASM#1782	NA	0	0	0	0	0	0	0	0	NA
ASM#1783	NA	0	0	0	0	0	0	0	0	NA
ASM#1784	NA	0	0	0	0	0	0	0	0	NA
ASM#1785	NA	0	0	0	0	0	0	0	0	NA
ASM#1786	SE_clu_397_NA_6.75E-1	1	0	0	0	0	0	0	0	0.675
ASM#1787	SE_clu_398_NA_3.08E-1	1	0	0	0	0	0	0	0	0.308
ASM#1788	NA	0	0	0	0	0	0	0	0	NA
ASM#1789	SE_clu_399_NA_7.95E-1,SE_clu_400_NA_1.90E-1	2	0	0	0	0	0	0	0	0.19
ASM#1790	SE_clu_401_NA_7.94E-1	1	0	0	0	0	0	0	0	0.794
ASM#1791	SE_clu_403_NA_9.06E-1,SE_clu_402_NA_4.46E-1	2	0	0	0	0	0	0	0	0.446
ASM#1792	SE_clu_409_NA_5.95E-1,SE_clu_408_NA_3.69E-1	2	0	0	0	0	0	0	0	0.369
ASM#1793	SE_clu_410_NA_6.34E-1	1	0	0	0	0	0	0	0	0.634
ASM#1794	SE_clu_412_NA_2.38E-1,SE_clu_413_NA_4.33E-2,SE_clu_411_NA_8.82E-1	3	0	0	0	0	0	0	0	0.0433
ASM#1795	NA	0	0	0	0	0	0	0	0	NA
ASM#1796	NA	0	0	0	0	0	0	0	0	NA
ASM#1797	SE_clu_415_NA_3.49E-1	1	0	0	0	0	0	0	0	0.349
ASM#1798	SE_clu_417_NA_2.55E-1	1	0	0	0	0	0	0	0	0.255
ASM#1799	SE_clu_418_NA_8.16E-1	1	0	0	0	0	0	0	0	0.816
ASM#1800	NA	0	0	0	0	0	0	0	0	NA
ASM#1801	NA	0	0	0	0	0	0	0	0	NA
ASM#1802	NA	0	0	0	0	0	0	0	0	NA
ASM#1803	NA	0	0	0	0	0	0	0	0	NA
ASM#1804	SE_clu_419_NA_2.36E-2	1	0	0	0	0	0	0	0	0.0236
ASM#1805	SE_clu_420_NA_3.75E-2	1	0	0	0	0	0	0	0	0.0375
ASM#1806	NA	0	0	0	0	0	0	0	0	NA
ASM#1807	NA	0	0	0	0	0	0	0	0	NA
ASM#1808	NA	0	0	0	0	0	0	0	0	NA
ASM#1809	SE_clu_421_NA_3.51E-1	1	0	0	0	0	0	0	0	0.351
ASM#1810	NA	0	0	0	0	0	0	0	0	NA
ASM#1811	NA	0	0	0	0	0	0	0	0	NA
ASM#1812	NA	0	0	0	0	0	0	0	0	NA
ASM#1813	SE_clu_423_NA_8.55E-1,SE_clu_424_NA_8.31E-1	2	0	0	0	0	0	0	0	0.831
ASM#1814	SE_clu_426_NA_1.38E-1,SE_clu_425_NA_9.23E-1,SE_clu_427_NA_6.79E-1,SE_clu_428_NA_5.87E-1	4	0	0	0	0	0	0	0	0.138
ASM#1815	NA	0	0	0	0	0	0	0	0	NA
ASM#1816	SE_clu_429_NA_5.73E-1	1	0	0	0	0	0	0	0	0.573
ASM#1817	SE_clu_430_NA_7.51E-1	1	0	0	0	0	0	0	0	0.751
ASM#1818	NA	0	0	0	0	0	0	0	0	NA
ASM#1819	SE_clu_432_NA_1.56E-1	1	0	0	0	0	0	0	0	0.156
ASM#1820	NA	0	0	0	0	0	0	0	0	NA
ASM#1821	NA	0	0	0	0	0	0	0	0	NA
ASM#1822	NA	0	0	0	0	0	0	0	0	NA
ASM#1823	NA	0	0	0	0	0	0	0	0	NA
ASM#1824	SE_clu_436_NA_3.77E-1,SE_clu_435_NA_1.34E-1,SE_clu_434_NA_5.97E-1	3	0	0	0	0	0	0	0	0.134
ASM#1825	SE_clu_437_NA_9.53E-1	1	0	0	0	0	0	0	0	0.953
ASM#1826	NA	0	0	0	0	0	0	0	0	NA
ASM#1827	NA	0	0	0	0	0	0	0	0	NA
ASM#1828	NA	0	0	0	0	0	0	0	0	NA
ASM#1829	NA	0	0	0	0	0	0	0	0	NA
ASM#1830	NA	0	0	0	0	0	0	0	0	NA
ASM#1831	NA	0	0	0	0	0	0	0	0	NA
ASM#1832	NA	0	0	0	0	0	0	0	0	NA
ASM#1833	SE_clu_439_NA_9.87E-1	1	0	0	0	0	0	0	0	0.987
ASM#1834	SE_clu_440_NA_5.54E-1	1	0	0	0	0	0	0	0	0.554
ASM#1835	NA	0	0	0	0	0	0	0	0	NA
ASM#1836	NA	0	0	0	0	0	0	0	0	NA
ASM#1837	SE_clu_441_NA_7.55E-1,SE_clu_442_NA_5.02E-2	2	0	0	0	0	0	0	0	0.0502
ASM#1838	SE_clu_443_NA_8.58E-1,SE_clu_444_NA_3.08E-2	2	0	0	0	0	0	0	0	0.0308
ASM#1839	NA	0	0	0	0	0	0	0	0	NA
ASM#1840	NA	0	0	0	0	0	0	0	0	NA
ASM#1841	NA	0	0	0	0	0	0	0	0	NA
ASM#1842	NA	0	0	0	0	0	0	0	0	NA
ASM#1843	NA	0	0	0	0	0	0	0	0	NA
ASM#1844	SE_clu_447_NA_9.79E-1	1	0	0	0	0	0	0	0	0.979
ASM#1845	NA	0	0	0	0	0	0	0	0	NA
