ASMID	Match	SE	A3SS	A5SS	MXE	SEFDR5	A3SSFDR5	A5SSFDR5	MXEFDR5	Pmin
ASM#2110	SE_28459_2.97E-9	1	0	0	0	1	0	0	0	2.97e-09
ASM#2111	SE_15989_1.00E+0	1	0	0	0	0	0	0	0	1.0
ASM#2112	SE_18814_1.00E+0,SE_18815_7.07E-3,SE_18811_2.34E-1,SE_18812_8.97E-1,MXE_1126_4.54E-1,SE_18813_1.00E+0	5	0	0	1	0	0	0	0	0.00707
ASM#2113	NA	0	0	0	0	0	0	0	0	NA
ASM#2114	A3SS_4867_3.90E-3	0	1	0	0	0	0	0	0	0.0039
ASM#2115	SE_26471_9.11E-1,SE_26470_2.30E-2	2	0	0	0	0	0	0	0	0.023
ASM#2116	SE_1931_1.00E+0	1	0	0	0	0	0	0	0	1.0
ASM#2117	NA	0	0	0	0	0	0	0	0	NA
ASM#2118	NA	0	0	0	0	0	0	0	0	NA
ASM#2119	SE_10454_1.05E-1,A3SS_2064_6.04E-1,SE_10452_5.08E-1,SE_10453_1.40E-2,SE_10455_3.15E-2,A3SS_2065_8.12E-1	4	2	0	0	0	0	0	0	0.014
ASM#2120	NA	0	0	0	0	0	0	0	0	NA
ASM#2121	A5SS_3399_1.00E+0,A5SS_3400_2.38E-4,A5SS_3398_9.17E-3,SE_25950_2.00E-6	1	0	3	0	1	0	1	0	2e-06
ASM#2122	SE_13545_6.12E-1,SE_13547_1.51E-2,SE_13544_4.66E-8,SE_13546_7.54E-2	4	0	0	0	1	0	0	0	4.66e-08
ASM#2123	SE_5842_1.00E+0	1	0	0	0	0	0	0	0	1.0
ASM#2124	NA	0	0	0	0	0	0	0	0	NA
ASM#2125	SE_35809_1.00E+0	1	0	0	0	0	0	0	0	1.0
ASM#2126	A5SS_4176_7.64E-1	0	0	1	0	0	0	0	0	0.764
ASM#2127	A3SS_7016_7.41E-2	0	1	0	0	0	0	0	0	0.0741
ASM#2128	NA	0	0	0	0	0	0	0	0	NA
ASM#2129	SE_27776_1.12E-1,SE_27777_6.91E-5	2	0	0	0	0	0	0	0	6.91e-05
ASM#2130	A3SS_1040_4.42E-2	0	1	0	0	0	0	0	0	0.0442
ASM#2131	SE_35811_5.58E-1	1	0	0	0	0	0	0	0	0.558
ASM#2132	A3SS_4233_4.56E-1	0	1	0	0	0	0	0	0	0.456
ASM#2133	NA	0	0	0	0	0	0	0	0	NA
ASM#2134	SE_13109_1.00E+0,SE_13110_2.51E-1,SE_13107_2.18E-7,SE_13111_3.95E-1,SE_13108_1.00E+0,A3SS_2606_3.82E-5,A3SS_2607_1.00E+0,A5SS_1722_2.69E-3	5	2	1	0	1	0	0	0	2.18e-07
ASM#2135	NA	0	0	0	0	0	0	0	0	NA
ASM#2136	NA	0	0	0	0	0	0	0	0	NA
ASM#2137	MXE_2261_5.32E-4,SE_36229_1.57E-1,SE_36226_9.38E-2,SE_36231_1.39E-3,SE_36228_1.98E-4,SE_36227_6.66E-5,SE_36230_2.10E-1,SE_36225_5.00E-4	7	0	0	1	0	0	0	0	6.66e-05
ASM#2138	MXE_1061_6.44E-3,MXE_1060_2.60E-4,SE_17821_6.70E-1,SE_17824_8.70E-2,SE_17822_4.56E-1,MXE_1059_3.18E-2,SE_17823_3.28E-1	4	0	0	3	0	0	0	0	0.00026
ASM#2139	SE_1882_2.84E-2,SE_1881_2.10E-1,SE_1884_1.00E+0,A3SS_409_8.39E-1	3	1	0	0	0	0	0	0	0.0284
ASM#2140	SE_37526_4.28E-1	1	0	0	0	0	0	0	0	0.428
ASM#2141	A3SS_13_1.90E-3,SE_96_1.48E-1,SE_97_5.68E-3	2	1	0	0	0	0	0	0	0.0019
ASM#2142	SE_18526_2.99E-1	1	0	0	0	0	0	0	0	0.299
ASM#2143	A5SS_2421_1.04E-1	0	0	1	0	0	0	0	0	0.104
ASM#2144	NA	0	0	0	0	0	0	0	0	NA
ASM#2145	A5SS_2034_2.32E-12	0	0	1	0	0	0	1	0	2.32e-12
ASM#2146	NA	0	0	0	0	0	0	0	0	NA
ASM#2147	SE_13309_7.78E-3,SE_13308_1.72E-1	2	0	0	0	0	0	0	0	0.00778
ASM#2148	NA	0	0	0	0	0	0	0	0	NA
ASM#2149	SE_36490_2.58E-2	1	0	0	0	0	0	0	0	0.0258
ASM#2150	MXE_917_1.00E+0,SE_15417_1.00E+0,SE_15421_1.00E+0	2	0	0	1	0	0	0	0	1.0
ASM#2151	SE_17504_1.00E+0	1	0	0	0	0	0	0	0	1.0
ASM#2152	SE_28469_9.29E-1,A5SS_3696_1.59E-1,SE_28468_6.80E-5	2	0	1	0	0	0	0	0	6.8e-05
ASM#2153	SE_21914_9.47E-6	1	0	0	0	1	0	0	0	9.47e-06
ASM#2154	SE_6118_8.95E-2	1	0	0	0	0	0	0	0	0.0895
ASM#2155	SE_34334_5.37E-2,SE_34336_1.79E-3,SE_34337_7.17E-1,SE_34335_4.45E-2	4	0	0	0	0	0	0	0	0.00179
ASM#2156	A5SS_1831_3.98E-1,A3SS_2746_3.02E-1	0	1	1	0	0	0	0	0	0.302
ASM#2157	SE_34146_4.26E-5,SE_34144_2.67E-6,SE_34147_1.00E+0,SE_34145_5.40E-1,SE_34148_1.00E+0	5	0	0	0	2	0	0	0	2.67e-06
ASM#2158	NA	0	0	0	0	0	0	0	0	NA
ASM#2159	NA	0	0	0	0	0	0	0	0	NA
ASM#2160	SE_2735_4.24E-1,SE_2733_1.64E-1	2	0	0	0	0	0	0	0	0.164
ASM#2161	NA	0	0	0	0	0	0	0	0	NA
ASM#2162	SE_11007_3.09E-5,SE_2734_1.00E+0,SE_11006_1.00E+0	3	0	0	0	1	0	0	0	3.09e-05
ASM#2163	NA	0	0	0	0	0	0	0	0	NA
ASM#2164	NA	0	0	0	0	0	0	0	0	NA
ASM#2165	NA	0	0	0	0	0	0	0	0	NA
ASM#2166	A3SS_2521_3.86E-1,A3SS_2520_6.81E-2,A3SS_2519_1.06E-6	0	3	0	0	0	1	0	0	1.06e-06
ASM#2167	NA	0	0	0	0	0	0	0	0	NA
ASM#2168	NA	0	0	0	0	0	0	0	0	NA
ASM#2169	SE_12874_1.14E-1	1	0	0	0	0	0	0	0	0.114
ASM#2170	SE_32464_1.00E+0	1	0	0	0	0	0	0	0	1.0
ASM#2171	NA	0	0	0	0	0	0	0	0	NA
ASM#2172	SE_28041_7.33E-1	1	0	0	0	0	0	0	0	0.733
ASM#2173	SE_30728_9.22E-2	1	0	0	0	0	0	0	0	0.0922
ASM#2174	NA	0	0	0	0	0	0	0	0	NA
ASM#2175	SE_8420_2.37E-6	1	0	0	0	1	0	0	0	2.37e-06
ASM#2176	A3SS_5935_5.01E-1	0	1	0	0	0	0	0	0	0.501
ASM#2177	SE_8420_2.37E-6	1	0	0	0	1	0	0	0	2.37e-06
ASM#2178	SE_29548_2.58E-1	1	0	0	0	0	0	0	0	0.258
ASM#2179	SE_3167_5.57E-1,SE_3166_6.51E-1,SE_3168_1.00E+0,SE_3165_9.72E-1	4	0	0	0	0	0	0	0	0.557
ASM#2180	NA	0	0	0	0	0	0	0	0	NA
ASM#2181	NA	0	0	0	0	0	0	0	0	NA
ASM#2182	SE_3928_1.00E+0,SE_3927_7.65E-1	2	0	0	0	0	0	0	0	0.765
ASM#2183	NA	0	0	0	0	0	0	0	0	NA
ASM#2184	SE_5808_5.30E-1	1	0	0	0	0	0	0	0	0.53
ASM#2185	SE_35174_1.58E-3,A5SS_4531_9.14E-1,SE_35173_2.29E-3	2	0	1	0	0	0	0	0	0.00158
ASM#2186	SE_21681_1.30E-2,SE_21683_9.88E-2,SE_21684_8.60E-1,SE_21682_1.00E+0	4	0	0	0	0	0	0	0	0.013
ASM#2187	SE_26575_1.08E-1,SE_26576_2.01E-2	2	0	0	0	0	0	0	0	0.0201
ASM#2188	A3SS_1807_1.00E+0	0	1	0	0	0	0	0	0	1.0
ASM#2189	A3SS_3460_1.47E-1	0	1	0	0	0	0	0	0	0.147
ASM#2190	SE_27968_5.02E-1	1	0	0	0	0	0	0	0	0.502
ASM#2191	NA	0	0	0	0	0	0	0	0	NA
ASM#2192	SE_23335_1.00E+0,MXE_1421_1.56E-1,A3SS_4728_6.54E-1,SE_23338_1.00E+0,SE_23340_1.00E+0,SE_23333_1.30E-7,SE_23337_5.06E-2,MXE_1420_1.38E-1,SE_23339_3.54E-1,SE_23334_8.65E-1	7	1	0	2	1	0	0	0	1.3e-07
ASM#2193	NA	0	0	0	0	0	0	0	0	NA
ASM#2194	SE_4469_1.00E+0	1	0	0	0	0	0	0	0	1.0
ASM#2195	NA	0	0	0	0	0	0	0	0	NA
ASM#2196	NA	0	0	0	0	0	0	0	0	NA
ASM#2197	NA	0	0	0	0	0	0	0	0	NA
ASM#2198	NA	0	0	0	0	0	0	0	0	NA
ASM#2199	SE_37263_1.00E+0,A3SS_7524_4.33E-2	1	1	0	0	0	0	0	0	0.0433
ASM#2200	NA	0	0	0	0	0	0	0	0	NA
ASM#2201	NA	0	0	0	0	0	0	0	0	NA
ASM#2202	SE_31392_2.90E-1	1	0	0	0	0	0	0	0	0.29
ASM#2203	SE_2269_1.02E-6,SE_2268_1.05E-5	2	0	0	0	2	0	0	0	1.02e-06
ASM#2204	SE_30135_7.17E-1,SE_30134_6.09E-1	2	0	0	0	0	0	0	0	0.609
ASM#2205	SE_18507_3.05E-1,SE_18509_5.77E-1,SE_18508_3.87E-2,A3SS_3715_1.88E-2,SE_18506_1.42E-2	4	1	0	0	0	0	0	0	0.0142
ASM#2206	SE_9789_1.00E+0	1	0	0	0	0	0	0	0	1.0
ASM#2207	SE_20392_3.03E-2	1	0	0	0	0	0	0	0	0.0303
ASM#2208	MXE_102_7.20E-1,SE_1976_1.00E+0,SE_1978_5.64E-1,SE_1972_1.00E+0,SE_1974_7.65E-2,SE_1975_1.00E+0,MXE_101_2.76E-1,MXE_103_2.07E-1	5	0	0	3	0	0	0	0	0.0765
ASM#2209	SE_24777_2.38E-3,SE_24780_1.65E-2,SE_24779_7.69E-1,SE_24776_5.54E-1	4	0	0	0	0	0	0	0	0.00238
ASM#2210	SE_38043_1.17E-1,SE_38042_1.00E+0	2	0	0	0	0	0	0	0	0.117
ASM#2211	SE_8140_8.24E-4	1	0	0	0	0	0	0	0	0.000824
ASM#2212	A3SS_340_5.65E-1,SE_1492_9.55E-1,A3SS_339_6.00E-1,SE_1491_1.00E+0	2	2	0	0	0	0	0	0	0.565
ASM#2213	NA	0	0	0	0	0	0	0	0	NA
ASM#2214	NA	0	0	0	0	0	0	0	0	NA
ASM#2215	SE_27251_8.59E-1,SE_27245_7.63E-1,SE_27235_6.47E-1,SE_27239_6.13E-3,SE_27249_8.45E-4,SE_27243_4.27E-1,SE_27240_3.50E-1,SE_27250_6.64E-1,MXE_1669_2.70E-5,SE_27244_3.12E-1,SE_27256_6.24E-1,SE_27241_1.28E-2,SE_27254_2.71E-1,SE_27237_1.92E-1,MXE_1668_3.25E-3,MXE_1670_1.49E-1,SE_27258_8.90E-1,SE_27253_1.78E-2	15	0	0	3	0	0	0	1	2.7e-05
ASM#2216	SE_29677_8.83E-3	1	0	0	0	0	0	0	0	0.00883
ASM#2217	NA	0	0	0	0	0	0	0	0	NA
ASM#2218	NA	0	0	0	0	0	0	0	0	NA
ASM#2219	SE_24344_1.55E-1	1	0	0	0	0	0	0	0	0.155
ASM#2220	SE_27346_8.84E-5	1	0	0	0	0	0	0	0	8.84e-05
ASM#2221	NA	0	0	0	0	0	0	0	0	NA
ASM#2222	SE_2197_7.19E-1,SE_2198_8.34E-1	2	0	0	0	0	0	0	0	0.719
ASM#2223	SE_24746_8.14E-1	1	0	0	0	0	0	0	0	0.814
ASM#2224	SE_9948_2.40E-2	1	0	0	0	0	0	0	0	0.024
ASM#2225	NA	0	0	0	0	0	0	0	0	NA
ASM#2226	SE_9205_1.00E+0,MXE_544_5.58E-5,MXE_545_1.00E+0,SE_9206_3.11E-6,SE_9207_5.59E-2	3	0	0	2	1	0	0	1	3.11e-06
ASM#2227	NA	0	0	0	0	0	0	0	0	NA
ASM#2228	SE_17479_1.00E+0	1	0	0	0	0	0	0	0	1.0
ASM#2229	SE_29319_4.31E-4,SE_29320_1.00E+0,SE_29316_3.30E-1,SE_29318_3.67E-4,MXE_1813_1.66E-1,SE_29317_9.32E-1	5	0	0	1	0	0	0	0	0.000367
ASM#2230	NA	0	0	0	0	0	0	0	0	NA
ASM#2231	A5SS_4118_2.76E-6,SE_31982_9.89E-1,SE_31984_3.59E-2,SE_31981_3.37E-1,SE_31980_2.62E-1,A5SS_4119_4.30E-1	4	0	2	0	0	0	1	0	2.76e-06
ASM#2232	NA	0	0	0	0	0	0	0	0	NA
ASM#2233	NA	0	0	0	0	0	0	0	0	NA
ASM#2234	SE_33800_1.55E-1	1	0	0	0	0	0	0	0	0.155
ASM#2235	SE_15501_1.00E+0	1	0	0	0	0	0	0	0	1.0
ASM#2236	A3SS_2741_2.69E-1,SE_13823_1.00E+0,SE_13825_1.48E-1	2	1	0	0	0	0	0	0	0.148
ASM#2237	SE_14089_3.15E-3	1	0	0	0	0	0	0	0	0.00315
ASM#2238	A3SS_4793_3.78E-1	0	1	0	0	0	0	0	0	0.378
ASM#2239	SE_19601_5.50E-4,SE_19604_1.00E+0,SE_19602_1.01E-1	3	0	0	0	0	0	0	0	0.00055
ASM#2240	SE_6785_1.05E-2	1	0	0	0	0	0	0	0	0.0105
ASM#2241	SE_16208_8.47E-1	1	0	0	0	0	0	0	0	0.847
ASM#2242	SE_18941_3.34E-1,SE_18942_2.45E-1,A3SS_3820_3.72E-1	2	1	0	0	0	0	0	0	0.245
ASM#2243	NA	0	0	0	0	0	0	0	0	NA
ASM#2244	SE_13865_1.00E+0	1	0	0	0	0	0	0	0	1.0
ASM#2245	SE_29973_8.19E-1,SE_29976_1.00E+0,SE_29974_3.41E-3,SE_29975_1.17E-3	4	0	0	0	0	0	0	0	0.00117
ASM#2246	SE_32586_2.32E-2,SE_32580_8.56E-2,SE_32587_4.18E-4	3	0	0	0	0	0	0	0	0.000418
ASM#2247	NA	0	0	0	0	0	0	0	0	NA
ASM#2248	NA	0	0	0	0	0	0	0	0	NA
ASM#2249	SE_33417_1.28E-1	1	0	0	0	0	0	0	0	0.128
ASM#2250	SE_27623_1.23E-14,A3SS_5565_5.96E-2,SE_27624_1.99E-3,SE_27625_1.00E+0	3	1	0	0	1	0	0	0	1.23e-14
ASM#2251	SE_6465_6.79E-3,SE_6466_5.66E-1	2	0	0	0	0	0	0	0	0.00679
ASM#2252	SE_6467_4.85E-3	1	0	0	0	0	0	0	0	0.00485
ASM#2253	MXE_371_1.67E-2,SE_6468_6.13E-2,SE_6469_5.87E-3	2	0	0	1	0	0	0	0	0.00587
ASM#2254	A3SS_1254_3.07E-1	0	1	0	0	0	0	0	0	0.307
ASM#2255	SE_21525_2.08E-1,SE_21526_2.98E-1,SE_21524_2.38E-4,SE_21527_1.16E-7,A3SS_4320_1.02E-1,SE_21528_2.07E-2	5	1	0	0	1	0	0	0	1.16e-07
ASM#2256	NA	0	0	0	0	0	0	0	0	NA
ASM#2257	NA	0	0	0	0	0	0	0	0	NA
ASM#2258	SE_3788_1.30E-1,SE_3799_1.29E-1,SE_3798_2.24E-1,SE_3796_4.49E-4,A5SS_503_1.00E+0,SE_3789_1.69E-1,A5SS_504_1.10E-1	5	0	2	0	0	0	0	0	0.000449
ASM#2259	SE_31738_4.96E-1,SE_31737_7.99E-1,SE_31740_1.76E-2,SE_31744_3.71E-1,SE_31741_2.55E-1,MXE_2008_3.84E-6,SE_31736_3.15E-4	6	0	0	1	0	0	0	1	3.84e-06
ASM#2260	SE_23708_4.93E-1	1	0	0	0	0	0	0	0	0.493
ASM#2261	SE_23709_8.22E-7	1	0	0	0	1	0	0	0	8.22e-07
ASM#2262	SE_21616_3.54E-2,SE_21617_3.85E-2	2	0	0	0	0	0	0	0	0.0354
ASM#2263	NA	0	0	0	0	0	0	0	0	NA
ASM#2264	A5SS_4447_2.38E-1,SE_34523_1.14E-1,SE_34527_1.00E+0,SE_34522_5.39E-1,MXE_2170_3.60E-6,SE_34521_5.12E-1,SE_34526_1.00E+0,SE_34525_1.00E+0,MXE_2169_2.11E-1,SE_34524_1.00E+0	7	0	1	2	0	0	0	1	3.6e-06
ASM#2265	A5SS_2033_5.78E-1,SE_15486_1.00E+0,SE_15483_4.98E-1,SE_15485_1.00E+0,SE_15484_4.98E-1,SE_15482_4.19E-2	5	0	1	0	0	0	0	0	0.0419
ASM#2266	SE_36975_1.00E+0	1	0	0	0	0	0	0	0	1.0
ASM#2267	NA	0	0	0	0	0	0	0	0	NA
ASM#2268	NA	0	0	0	0	0	0	0	0	NA
ASM#2269	NA	0	0	0	0	0	0	0	0	NA
ASM#2270	A3SS_201_9.45E-1,SE_953_9.40E-1,SE_954_8.59E-1	2	1	0	0	0	0	0	0	0.859
ASM#2271	A3SS_6634_3.44E-1,SE_32969_4.80E-3,A3SS_6633_2.02E-1,A3SS_6635_4.03E-3,A5SS_4241_6.49E-1,SE_32970_5.65E-1	2	3	1	0	0	0	0	0	0.00403
ASM#2272	SE_24222_1.00E+0	1	0	0	0	0	0	0	0	1.0
ASM#2273	A5SS_18_5.46E-1	0	0	1	0	0	0	0	0	0.546
ASM#2274	NA	0	0	0	0	0	0	0	0	NA
ASM#2275	NA	0	0	0	0	0	0	0	0	NA
ASM#2276	NA	0	0	0	0	0	0	0	0	NA
ASM#2277	NA	0	0	0	0	0	0	0	0	NA
ASM#2278	NA	0	0	0	0	0	0	0	0	NA
ASM#2279	SE_6508_5.05E-2	1	0	0	0	0	0	0	0	0.0505
ASM#2280	MXE_1937_2.09E-1,SE_30630_3.66E-1,SE_30631_3.08E-3	2	0	0	1	0	0	0	0	0.00308
ASM#2281	NA	0	0	0	0	0	0	0	0	NA
ASM#2282	NA	0	0	0	0	0	0	0	0	NA
ASM#2283	NA	0	0	0	0	0	0	0	0	NA
ASM#2284	SE_25152_4.63E-1,MXE_1536_3.56E-2,MXE_1534_2.29E-3,SE_25146_4.87E-4,SE_25150_1.22E-1,SE_25147_8.00E-3,MXE_1535_6.82E-3,SE_25148_6.13E-3,SE_25151_1.05E-1,SE_25145_1.00E+0,A3SS_5105_1.58E-1,SE_25149_1.55E-1	8	1	0	3	0	0	0	0	0.000487
ASM#2285	NA	0	0	0	0	0	0	0	0	NA
ASM#2286	SE_9093_3.85E-3,SE_9094_1.85E-2	2	0	0	0	0	0	0	0	0.00385
ASM#2287	NA	0	0	0	0	0	0	0	0	NA
ASM#2288	NA	0	0	0	0	0	0	0	0	NA
ASM#2289	SE_33007_3.30E-3,SE_33008_3.16E-3	2	0	0	0	0	0	0	0	0.00316
ASM#2290	NA	0	0	0	0	0	0	0	0	NA
ASM#2291	SE_15928_1.46E-1	1	0	0	0	0	0	0	0	0.146
ASM#2292	SE_18091_8.26E-1,SE_18090_9.77E-1,SE_18089_3.21E-1	3	0	0	0	0	0	0	0	0.321
ASM#2293	NA	0	0	0	0	0	0	0	0	NA
ASM#2294	A3SS_1439_3.69E-4	0	1	0	0	0	0	0	0	0.000369
ASM#2295	NA	0	0	0	0	0	0	0	0	NA
ASM#2296	A3SS_4063_2.10E-2	0	1	0	0	0	0	0	0	0.021
ASM#2297	SE_20146_1.00E+0	1	0	0	0	0	0	0	0	1.0
ASM#2298	SE_35621_2.65E-5	1	0	0	0	1	0	0	0	2.65e-05
ASM#2299	SE_17403_8.93E-4	1	0	0	0	0	0	0	0	0.000893
ASM#2300	NA	0	0	0	0	0	0	0	0	NA
ASM#2301	SE_18219_9.25E-2	1	0	0	0	0	0	0	0	0.0925
ASM#2302	NA	0	0	0	0	0	0	0	0	NA
ASM#2303	SE_32830_4.23E-1	1	0	0	0	0	0	0	0	0.423
ASM#2304	NA	0	0	0	0	0	0	0	0	NA
ASM#2305	NA	0	0	0	0	0	0	0	0	NA
ASM#2306	SE_6780_6.32E-1,SE_6779_7.48E-4	2	0	0	0	0	0	0	0	0.000748
ASM#2307	NA	0	0	0	0	0	0	0	0	NA
ASM#2308	NA	0	0	0	0	0	0	0	0	NA
ASM#2309	NA	0	0	0	0	0	0	0	0	NA
ASM#2310	SE_23612_9.07E-1,SE_23610_5.17E-2	2	0	0	0	0	0	0	0	0.0517
ASM#2311	NA	0	0	0	0	0	0	0	0	NA
ASM#2312	NA	0	0	0	0	0	0	0	0	NA
ASM#2313	NA	0	0	0	0	0	0	0	0	NA
ASM#2314	SE_25349_6.53E-2,MXE_1548_1.59E-3,SE_25350_5.28E-3,SE_25348_6.44E-2,SE_25346_3.69E-1	4	0	0	1	0	0	0	0	0.00159
ASM#2315	NA	0	0	0	0	0	0	0	0	NA
ASM#2316	NA	0	0	0	0	0	0	0	0	NA
ASM#2317	NA	0	0	0	0	0	0	0	0	NA
ASM#2318	A3SS_4783_6.09E-1	0	1	0	0	0	0	0	0	0.609
ASM#2319	A3SS_4784_4.66E-1,A5SS_3130_8.62E-3,A3SS_4785_6.10E-1,A5SS_3129_1.00E+0	0	2	2	0	0	0	0	0	0.00862
ASM#2320	SE_11761_1.76E-1	1	0	0	0	0	0	0	0	0.176
ASM#2321	NA	0	0	0	0	0	0	0	0	NA
ASM#2322	SE_3949_2.34E-2	1	0	0	0	0	0	0	0	0.0234
ASM#2323	SE_17229_6.59E-1,SE_17230_3.90E-1	2	0	0	0	0	0	0	0	0.39
ASM#2324	SE_14121_7.14E-1,SE_14120_1.00E+0,A3SS_2806_1.00E+0	2	1	0	0	0	0	0	0	0.714
ASM#2325	A3SS_4509_6.61E-1,SE_22339_3.23E-1	1	1	0	0	0	0	0	0	0.323
ASM#2326	SE_35928_1.40E-2,SE_35926_1.00E+0,A5SS_4655_8.31E-1,SE_35927_1.22E-2	3	0	1	0	0	0	0	0	0.0122
ASM#2327	NA	0	0	0	0	0	0	0	0	NA
ASM#2328	SE_25017_6.03E-3	1	0	0	0	0	0	0	0	0.00603
ASM#2329	SE_10102_7.04E-1,A3SS_1999_8.84E-1	1	1	0	0	0	0	0	0	0.704
ASM#2330	NA	0	0	0	0	0	0	0	0	NA
ASM#2331	SE_21184_6.09E-1,SE_21188_2.30E-1,SE_21183_7.13E-1,SE_21182_4.12E-3,SE_21189_6.68E-1,A3SS_4256_5.58E-4	5	1	0	0	0	0	0	0	0.000558
ASM#2332	A3SS_111_8.73E-1,A3SS_110_1.16E-1	0	2	0	0	0	0	0	0	0.116
ASM#2333	NA	0	0	0	0	0	0	0	0	NA
ASM#2334	NA	0	0	0	0	0	0	0	0	NA
ASM#2335	SE_21040_1.00E+0,SE_21039_7.27E-1	2	0	0	0	0	0	0	0	0.727
ASM#2336	NA	0	0	0	0	0	0	0	0	NA
ASM#2337	SE_10977_3.87E-6,A5SS_1460_2.45E-1,A3SS_2159_1.00E+0,SE_10982_1.00E+0,SE_10980_2.82E-2,SE_10979_3.34E-4,SE_10981_1.02E-3,SE_10978_1.00E+0	6	1	1	0	1	0	0	0	3.87e-06
ASM#2338	NA	0	0	0	0	0	0	0	0	NA
ASM#2339	NA	0	0	0	0	0	0	0	0	NA
ASM#2340	A3SS_3786_6.46E-1,A5SS_2458_1.00E+0,A3SS_3787_3.39E-4	0	2	1	0	0	0	0	0	0.000339
ASM#2341	SE_27609_9.55E-2,SE_27611_2.52E-2,SE_27599_1.55E-5,SE_27608_2.97E-2,A5SS_3600_1.68E-1,SE_27610_1.37E-1,SE_27600_4.57E-3	6	0	1	0	1	0	0	0	1.55e-05
ASM#2342	SE_31978_1.00E+0,SE_31977_6.23E-1	2	0	0	0	0	0	0	0	0.623
ASM#2343	NA	0	0	0	0	0	0	0	0	NA
ASM#2344	SE_10597_1.00E+0	1	0	0	0	0	0	0	0	1.0
ASM#2345	NA	0	0	0	0	0	0	0	0	NA
ASM#2346	NA	0	0	0	0	0	0	0	0	NA
ASM#2347	SE_10640_3.97E-1,SE_10641_1.75E-1,SE_10639_1.23E-12	3	0	0	0	1	0	0	0	1.23e-12
ASM#2348	SE_27750_2.27E-3,A3SS_5580_2.16E-1,A3SS_5581_5.51E-1,A3SS_5578_9.23E-1,SE_27749_4.81E-1,SE_27748_4.43E-1,A3SS_5579_4.27E-3,A5SS_3618_1.00E+0	3	4	1	0	0	0	0	0	0.00227
ASM#2349	SE_5699_1.09E-1,A5SS_746_1.00E+0	1	0	1	0	0	0	0	0	0.109
ASM#2350	NA	0	0	0	0	0	0	0	0	NA
ASM#2351	SE_8464_1.00E+0,SE_8466_2.62E-2,A5SS_1138_9.18E-1,SE_8467_5.50E-1	3	0	1	0	0	0	0	0	0.0262
ASM#2352	NA	0	0	0	0	0	0	0	0	NA
ASM#2353	SE_33455_1.64E-1,SE_33454_2.54E-4	2	0	0	0	0	0	0	0	0.000254
ASM#2354	SE_33456_6.29E-1	1	0	0	0	0	0	0	0	0.629
ASM#2355	NA	0	0	0	0	0	0	0	0	NA
ASM#2356	A3SS_6405_1.98E-2,SE_31976_2.14E-1	1	1	0	0	0	0	0	0	0.0198
ASM#2357	NA	0	0	0	0	0	0	0	0	NA
ASM#2358	SE_16852_1.86E-4,MXE_1015_6.45E-1,A3SS_3381_1.09E-1,SE_16851_5.18E-2	2	1	0	1	0	0	0	0	0.000186
ASM#2359	A5SS_1028_8.18E-2,A3SS_1538_8.00E-1	0	1	1	0	0	0	0	0	0.0818
ASM#2360	NA	0	0	0	0	0	0	0	0	NA
ASM#2361	SE_18414_2.48E-2	1	0	0	0	0	0	0	0	0.0248
ASM#2362	SE_14531_6.91E-3	1	0	0	0	0	0	0	0	0.00691
ASM#2363	A3SS_231_6.13E-1	0	1	0	0	0	0	0	0	0.613
ASM#2364	SE_29357_4.69E-1	1	0	0	0	0	0	0	0	0.469
ASM#2365	NA	0	0	0	0	0	0	0	0	NA
ASM#2366	SE_3366_1.00E+0,SE_3364_4.25E-1	2	0	0	0	0	0	0	0	0.425
ASM#2367	SE_21497_1.19E-3,A3SS_4309_3.62E-2,A3SS_4310_1.33E-1,A3SS_4308_1.00E-7	1	3	0	0	0	1	0	0	1e-07
ASM#2368	NA	0	0	0	0	0	0	0	0	NA
ASM#2369	SE_12002_1.00E+0,SE_12001_4.18E-5	2	0	0	0	1	0	0	0	4.18e-05
ASM#2370	NA	0	0	0	0	0	0	0	0	NA
ASM#2371	A3SS_5873_6.62E-4,SE_29246_3.22E-1	1	1	0	0	0	0	0	0	0.000662
ASM#2372	SE_34934_1.82E-2,SE_34935_9.24E-2,A5SS_4500_9.66E-1,SE_34936_2.15E-3	3	0	1	0	0	0	0	0	0.00215
ASM#2373	NA	0	0	0	0	0	0	0	0	NA
ASM#2374	A3SS_6197_3.04E-4,SE_31024_3.25E-3,A5SS_3994_5.95E-1,A3SS_6198_6.20E-1,A5SS_3993_1.11E-3,SE_31023_1.87E-3,A3SS_6196_2.03E-1	2	3	2	0	0	0	0	0	0.000304
ASM#2375	SE_26555_2.72E-1	1	0	0	0	0	0	0	0	0.272
ASM#2376	NA	0	0	0	0	0	0	0	0	NA
ASM#2377	NA	0	0	0	0	0	0	0	0	NA
ASM#2378	SE_27204_7.07E-1,SE_27199_3.86E-2,SE_27205_6.75E-1,SE_27200_1.93E-1,SE_27203_5.69E-1,SE_27201_7.13E-1	6	0	0	0	0	0	0	0	0.0386
ASM#2379	A5SS_1845_1.66E-1,SE_13962_3.71E-1	1	0	1	0	0	0	0	0	0.166
ASM#2380	NA	0	0	0	0	0	0	0	0	NA
ASM#2381	SE_23085_3.01E-6	1	0	0	0	1	0	0	0	3.01e-06
ASM#2382	NA	0	0	0	0	0	0	0	0	NA
ASM#2383	A3SS_2597_2.85E-2,A3SS_2596_1.00E+0,SE_13082_4.06E-1	1	2	0	0	0	0	0	0	0.0285
